timestamp,zone_id,zone_name,flow_rate_lpm,population
2026-01-19 02:31:09.537666,Z004,East Zone,260.31,140000
2026-01-19 02:46:09.537666,Z004,East Zone,278.05,140000
2026-01-19 03:01:09.537666,Z004,East Zone,475.61,140000
2026-01-19 03:16:09.537666,Z004,East Zone,353.86,140000
2026-01-19 03:31:09.537666,Z004,East Zone,262.76,140000
2026-01-19 03:46:09.537666,Z004,East Zone,446.08,140000
2026-01-19 04:01:09.537666,Z004,East Zone,306.1,140000
2026-01-19 04:16:09.537666,Z004,East Zone,381.45,140000
2026-01-19 04:31:09.537666,Z004,East Zone,383.27,140000
2026-01-19 04:46:09.537666,Z004,East Zone,456.67,140000
2026-01-19 05:01:09.537666,Z004,East Zone,649.78,140000
2026-01-19 05:16:09.537666,Z004,East Zone,371.83,140000
2026-01-19 05:31:09.537666,Z004,East Zone,438.86,140000
2026-01-19 05:46:09.537666,Z004,East Zone,311.81,140000
2026-01-19 06:01:09.537666,Z004,East Zone,1983.2,140000
2026-01-19 06:16:09.537666,Z004,East Zone,2043.38,140000
2026-01-19 06:31:09.537666,Z004,East Zone,2220.4,140000
2026-01-19 06:46:09.537666,Z004,East Zone,2112.06,140000
2026-01-19 07:01:09.537666,Z004,East Zone,2183.23,140000
2026-01-19 07:16:09.537666,Z004,East Zone,2062.51,140000
2026-01-19 07:31:09.537666,Z004,East Zone,2070.77,140000
2026-01-19 07:46:09.537666,Z004,East Zone,2209.35,140000
2026-01-19 08:01:09.537666,Z004,East Zone,2359.22,140000
2026-01-19 08:16:09.537666,Z004,East Zone,2119.52,140000
2026-01-19 08:31:09.537666,Z004,East Zone,2093.34,140000
2026-01-19 08:46:09.537666,Z004,East Zone,2078.3,140000
2026-01-19 09:01:09.537666,Z004,East Zone,2042.07,140000
2026-01-19 09:16:09.537666,Z004,East Zone,2337.0,140000
2026-01-19 09:31:09.537666,Z004,East Zone,1848.63,140000
2026-01-19 09:46:09.537666,Z004,East Zone,1979.74,140000
2026-01-19 10:01:09.537666,Z004,East Zone,1357.34,140000
2026-01-19 10:16:09.537666,Z004,East Zone,1233.26,140000
2026-01-19 10:31:09.537666,Z004,East Zone,924.74,140000
2026-01-19 10:46:09.537666,Z004,East Zone,985.85,140000
2026-01-19 11:01:09.537666,Z004,East Zone,895.64,140000
2026-01-19 11:16:09.537666,Z004,East Zone,1176.62,140000
2026-01-19 11:31:09.537666,Z004,East Zone,1196.78,140000
2026-01-19 11:46:09.537666,Z004,East Zone,1115.59,140000
2026-01-19 12:01:09.537666,Z004,East Zone,924.38,140000
2026-01-19 12:16:09.537666,Z004,East Zone,1328.33,140000
2026-01-19 12:31:09.537666,Z004,East Zone,928.76,140000
2026-01-19 12:46:09.537666,Z004,East Zone,762.87,140000
2026-01-19 13:01:09.537666,Z004,East Zone,1047.0,140000
2026-01-19 13:16:09.537666,Z004,East Zone,1144.98,140000
2026-01-19 13:31:09.537666,Z004,East Zone,1130.5,140000
2026-01-19 13:46:09.537666,Z004,East Zone,1011.6,140000
2026-01-19 14:01:09.537666,Z004,East Zone,1347.94,140000
2026-01-19 14:16:09.537666,Z004,East Zone,1462.25,140000
2026-01-19 14:31:09.537666,Z004,East Zone,703.41,140000
2026-01-19 14:46:09.537666,Z004,East Zone,1293.94,140000
2026-01-19 15:01:09.537666,Z004,East Zone,1233.58,140000
2026-01-19 15:16:09.537666,Z004,East Zone,1233.41,140000
2026-01-19 15:31:09.537666,Z004,East Zone,1184.89,140000
2026-01-19 15:46:09.537666,Z004,East Zone,990.75,140000
2026-01-19 16:01:09.537666,Z004,East Zone,1192.86,140000
2026-01-19 16:16:09.537666,Z004,East Zone,1042.06,140000
2026-01-19 16:31:09.537666,Z004,East Zone,939.26,140000
2026-01-19 16:46:09.537666,Z004,East Zone,1124.08,140000
2026-01-19 17:01:09.537666,Z004,East Zone,1076.83,140000
2026-01-19 17:16:09.537666,Z004,East Zone,1154.92,140000
2026-01-19 17:31:09.537666,Z004,East Zone,1058.76,140000
2026-01-19 17:46:09.537666,Z004,East Zone,942.16,140000
2026-01-19 18:01:09.537666,Z004,East Zone,1940.19,140000
2026-01-19 18:16:09.537666,Z004,East Zone,2143.31,140000
2026-01-19 18:31:09.537666,Z004,East Zone,2166.98,140000
2026-01-19 18:46:09.537666,Z004,East Zone,1842.41,140000
2026-01-19 19:01:09.537666,Z004,East Zone,1843.13,140000
2026-01-19 19:16:09.537666,Z004,East Zone,2002.35,140000
2026-01-19 19:31:09.537666,Z004,East Zone,1995.88,140000
2026-01-19 19:46:09.537666,Z004,East Zone,1964.8,140000
2026-01-19 20:01:09.537666,Z004,East Zone,1717.2,140000
2026-01-19 20:16:09.537666,Z004,East Zone,1677.21,140000
2026-01-19 20:31:09.537666,Z004,East Zone,1888.59,140000
2026-01-19 20:46:09.537666,Z004,East Zone,2109.03,140000
2026-01-19 21:01:09.537666,Z004,East Zone,3550.33,140000
2026-01-19 21:16:09.537666,Z004,East Zone,2081.1,140000
2026-01-19 21:31:09.537666,Z004,East Zone,1851.84,140000
2026-01-19 21:46:09.537666,Z004,East Zone,2068.06,140000
2026-01-19 22:01:09.537666,Z004,East Zone,1254.19,140000
2026-01-19 22:16:09.537666,Z004,East Zone,1070.27,140000
2026-01-19 22:31:09.537666,Z004,East Zone,842.43,140000
2026-01-19 22:46:09.537666,Z004,East Zone,1302.54,140000
2026-01-19 23:01:09.537666,Z004,East Zone,1210.26,140000
2026-01-19 23:16:09.537666,Z004,East Zone,1435.01,140000
2026-01-19 23:31:09.537666,Z004,East Zone,1082.98,140000
2026-01-19 23:46:09.537666,Z004,East Zone,1247.9,140000
2026-01-20 00:01:09.537666,Z004,East Zone,453.39,140000
2026-01-20 00:16:09.537666,Z004,East Zone,199.14,140000
2026-01-20 00:31:09.537666,Z004,East Zone,815.66,140000
2026-01-20 00:46:09.537666,Z004,East Zone,498.34,140000
2026-01-20 01:01:09.537666,Z004,East Zone,536.57,140000
2026-01-20 01:16:09.537666,Z004,East Zone,316.37,140000
2026-01-20 01:31:09.537666,Z004,East Zone,488.6,140000
2026-01-20 01:46:09.537666,Z004,East Zone,466.29,140000
2026-01-20 02:01:09.537666,Z004,East Zone,365.7,140000
2026-01-20 02:16:09.537666,Z004,East Zone,491.13,140000
2026-01-20 02:31:09.537666,Z004,East Zone,420.47,140000
2026-01-20 02:46:09.537666,Z004,East Zone,328.63,140000
2026-01-20 03:01:09.537666,Z004,East Zone,293.5,140000
2026-01-20 03:16:09.537666,Z004,East Zone,130.15,140000
2026-01-20 03:31:09.537666,Z004,East Zone,518.58,140000
2026-01-20 03:46:09.537666,Z004,East Zone,485.91,140000
2026-01-20 04:01:09.537666,Z004,East Zone,506.93,140000
2026-01-20 04:16:09.537666,Z004,East Zone,403.78,140000
2026-01-20 04:31:09.537666,Z004,East Zone,541.06,140000
2026-01-20 04:46:09.537666,Z004,East Zone,371.0,140000
2026-01-20 05:01:09.537666,Z004,East Zone,522.69,140000
2026-01-20 05:16:09.537666,Z004,East Zone,652.55,140000
2026-01-20 05:31:09.537666,Z004,East Zone,436.12,140000
2026-01-20 05:46:09.537666,Z004,East Zone,383.15,140000
2026-01-20 06:01:09.537666,Z004,East Zone,2097.73,140000
2026-01-20 06:16:09.537666,Z004,East Zone,2290.33,140000
2026-01-20 06:31:09.537666,Z004,East Zone,2032.51,140000
2026-01-20 06:46:09.537666,Z004,East Zone,2503.85,140000
2026-01-20 07:01:09.537666,Z004,East Zone,2114.84,140000
2026-01-20 07:16:09.537666,Z004,East Zone,2312.04,140000
2026-01-20 07:31:09.537666,Z004,East Zone,2045.81,140000
2026-01-20 07:46:09.537666,Z004,East Zone,2052.18,140000
2026-01-20 08:01:09.537666,Z004,East Zone,2023.6,140000
2026-01-20 08:16:09.537666,Z004,East Zone,1985.31,140000
2026-01-20 08:31:09.537666,Z004,East Zone,2157.08,140000
2026-01-20 08:46:09.537666,Z004,East Zone,2086.47,140000
2026-01-20 09:01:09.537666,Z004,East Zone,1911.28,140000
2026-01-20 09:16:09.537666,Z004,East Zone,2123.96,140000
2026-01-20 09:31:09.537666,Z004,East Zone,1910.52,140000
2026-01-20 09:46:09.537666,Z004,East Zone,2126.0,140000
2026-01-20 10:01:09.537666,Z004,East Zone,1099.12,140000
2026-01-20 10:16:09.537666,Z004,East Zone,1909.13,140000
2026-01-20 10:31:09.537666,Z004,East Zone,1243.71,140000
2026-01-20 10:46:09.537666,Z004,East Zone,1002.13,140000
2026-01-20 11:01:09.537666,Z004,East Zone,1147.39,140000
2026-01-20 11:16:09.537666,Z004,East Zone,1036.83,140000
2026-01-20 11:31:09.537666,Z004,East Zone,1052.08,140000
2026-01-20 11:46:09.537666,Z004,East Zone,811.68,140000
2026-01-20 12:01:09.537666,Z004,East Zone,1358.7,140000
2026-01-20 12:16:09.537666,Z004,East Zone,1170.82,140000
2026-01-20 12:31:09.537666,Z004,East Zone,1234.26,140000
2026-01-20 12:46:09.537666,Z004,East Zone,1042.66,140000
2026-01-20 13:01:09.537666,Z004,East Zone,925.64,140000
2026-01-20 13:16:09.537666,Z004,East Zone,1227.81,140000
2026-01-20 13:31:09.537666,Z004,East Zone,1020.44,140000
2026-01-20 13:46:09.537666,Z004,East Zone,1108.76,140000
2026-01-20 14:01:09.537666,Z004,East Zone,1167.83,140000
2026-01-20 14:16:09.537666,Z004,East Zone,828.46,140000
2026-01-20 14:31:09.537666,Z004,East Zone,826.55,140000
2026-01-20 14:46:09.537666,Z004,East Zone,1149.43,140000
2026-01-20 15:01:09.537666,Z004,East Zone,1158.0,140000
2026-01-20 15:16:09.537666,Z004,East Zone,1062.02,140000
2026-01-20 15:31:09.537666,Z004,East Zone,792.19,140000
2026-01-20 15:46:09.537666,Z004,East Zone,1125.54,140000
2026-01-20 16:01:09.537666,Z004,East Zone,889.76,140000
2026-01-20 16:16:09.537666,Z004,East Zone,1413.37,140000
2026-01-20 16:31:09.537666,Z004,East Zone,1046.65,140000
2026-01-20 16:46:09.537666,Z004,East Zone,1054.62,140000
2026-01-20 17:01:09.537666,Z004,East Zone,1006.17,140000
2026-01-20 17:16:09.537666,Z004,East Zone,1056.65,140000
2026-01-20 17:31:09.537666,Z004,East Zone,1223.76,140000
2026-01-20 17:46:09.537666,Z004,East Zone,979.66,140000
2026-01-20 18:01:09.537666,Z004,East Zone,1978.12,140000
2026-01-20 18:16:09.537666,Z004,East Zone,2125.02,140000
2026-01-20 18:31:09.537666,Z004,East Zone,2010.7,140000
2026-01-20 18:46:09.537666,Z004,East Zone,2008.03,140000
2026-01-20 19:01:09.537666,Z004,East Zone,1933.28,140000
2026-01-20 19:16:09.537666,Z004,East Zone,1825.39,140000
2026-01-20 19:31:09.537666,Z004,East Zone,1834.77,140000
2026-01-20 19:46:09.537666,Z004,East Zone,1943.46,140000
2026-01-20 20:01:09.537666,Z004,East Zone,2008.08,140000
2026-01-20 20:16:09.537666,Z004,East Zone,1962.39,140000
2026-01-20 20:31:09.537666,Z004,East Zone,2022.53,140000
2026-01-20 20:46:09.537666,Z004,East Zone,1994.81,140000
2026-01-20 21:01:09.537666,Z004,East Zone,1917.17,140000
2026-01-20 21:16:09.537666,Z004,East Zone,1684.34,140000
2026-01-20 21:31:09.537666,Z004,East Zone,2084.94,140000
2026-01-20 21:46:09.537666,Z004,East Zone,1852.17,140000
2026-01-20 22:01:09.537666,Z004,East Zone,1226.02,140000
2026-01-20 22:16:09.537666,Z004,East Zone,1091.9,140000
2026-01-20 22:31:09.537666,Z004,East Zone,1110.25,140000
2026-01-20 22:46:09.537666,Z004,East Zone,1172.45,140000
2026-01-20 23:01:09.537666,Z004,East Zone,1201.05,140000
2026-01-20 23:16:09.537666,Z004,East Zone,1145.45,140000
2026-01-20 23:31:09.537666,Z004,East Zone,891.28,140000
2026-01-20 23:46:09.537666,Z004,East Zone,1012.55,140000
2026-01-21 00:01:09.537666,Z004,East Zone,615.12,140000
2026-01-21 00:16:09.537666,Z004,East Zone,459.3,140000
2026-01-21 00:31:09.537666,Z004,East Zone,361.74,140000
2026-01-21 00:46:09.537666,Z004,East Zone,472.41,140000
2026-01-21 01:01:09.537666,Z004,East Zone,431.63,140000
2026-01-21 01:16:09.537666,Z004,East Zone,389.5,140000
2026-01-21 01:31:09.537666,Z004,East Zone,405.19,140000
2026-01-21 01:46:09.537666,Z004,East Zone,408.99,140000
2026-01-21 02:01:09.537666,Z004,East Zone,426.2,140000
2026-01-21 02:16:09.537666,Z004,East Zone,446.16,140000
2026-01-21 02:31:09.537666,Z004,East Zone,533.42,140000
2026-01-21 02:46:09.537666,Z004,East Zone,395.26,140000
2026-01-21 03:01:09.537666,Z004,East Zone,602.05,140000
2026-01-21 03:16:09.537666,Z004,East Zone,450.19,140000
2026-01-21 03:31:09.537666,Z004,East Zone,389.51,140000
2026-01-21 03:46:09.537666,Z004,East Zone,287.97,140000
2026-01-21 04:01:09.537666,Z004,East Zone,607.13,140000
2026-01-21 04:16:09.537666,Z004,East Zone,283.85,140000
2026-01-21 04:31:09.537666,Z004,East Zone,348.23,140000
2026-01-21 04:46:09.537666,Z004,East Zone,446.4,140000
2026-01-21 05:01:09.537666,Z004,East Zone,306.54,140000
2026-01-21 05:16:09.537666,Z004,East Zone,474.39,140000
2026-01-21 05:31:09.537666,Z004,East Zone,381.23,140000
2026-01-21 05:46:09.537666,Z004,East Zone,310.03,140000
2026-01-21 06:01:09.537666,Z004,East Zone,2129.09,140000
2026-01-21 06:16:09.537666,Z004,East Zone,2268.43,140000
2026-01-21 06:31:09.537666,Z004,East Zone,2074.13,140000
2026-01-21 06:46:09.537666,Z004,East Zone,2181.07,140000
2026-01-21 07:01:09.537666,Z004,East Zone,1902.82,140000
2026-01-21 07:16:09.537666,Z004,East Zone,2069.45,140000
2026-01-21 07:31:09.537666,Z004,East Zone,2014.07,140000
2026-01-21 07:46:09.537666,Z004,East Zone,2214.61,140000
2026-01-21 08:01:09.537666,Z004,East Zone,2044.15,140000
2026-01-21 08:16:09.537666,Z004,East Zone,2234.2,140000
2026-01-21 08:31:09.537666,Z004,East Zone,2029.94,140000
2026-01-21 08:46:09.537666,Z004,East Zone,2269.55,140000
2026-01-21 09:01:09.537666,Z004,East Zone,2187.24,140000
2026-01-21 09:16:09.537666,Z004,East Zone,2084.82,140000
2026-01-21 09:31:09.537666,Z004,East Zone,2009.57,140000
2026-01-21 09:46:09.537666,Z004,East Zone,2206.03,140000
2026-01-21 10:01:09.537666,Z004,East Zone,1036.78,140000
2026-01-21 10:16:09.537666,Z004,East Zone,1177.18,140000
2026-01-21 10:31:09.537666,Z004,East Zone,1188.68,140000
2026-01-21 10:46:09.537666,Z004,East Zone,1170.09,140000
2026-01-21 11:01:09.537666,Z004,East Zone,1127.19,140000
2026-01-21 11:16:09.537666,Z004,East Zone,1093.31,140000
2026-01-21 11:31:09.537666,Z004,East Zone,1177.5,140000
2026-01-21 11:46:09.537666,Z004,East Zone,1293.82,140000
2026-01-21 12:01:09.537666,Z004,East Zone,1107.97,140000
2026-01-21 12:16:09.537666,Z004,East Zone,873.36,140000
2026-01-21 12:31:09.537666,Z004,East Zone,962.96,140000
2026-01-21 12:46:09.537666,Z004,East Zone,1044.91,140000
2026-01-21 13:01:09.537666,Z004,East Zone,1545.36,140000
2026-01-21 13:16:09.537666,Z004,East Zone,1092.36,140000
2026-01-21 13:31:09.537666,Z004,East Zone,1134.53,140000
2026-01-21 13:46:09.537666,Z004,East Zone,1270.25,140000
2026-01-21 14:01:09.537666,Z004,East Zone,964.95,140000
2026-01-21 14:16:09.537666,Z004,East Zone,1010.77,140000
2026-01-21 14:31:09.537666,Z004,East Zone,1078.42,140000
2026-01-21 14:46:09.537666,Z004,East Zone,1240.19,140000
2026-01-21 15:01:09.537666,Z004,East Zone,924.76,140000
2026-01-21 15:16:09.537666,Z004,East Zone,1017.92,140000
2026-01-21 15:31:09.537666,Z004,East Zone,925.1,140000
2026-01-21 15:46:09.537666,Z004,East Zone,1280.12,140000
2026-01-21 16:01:09.537666,Z004,East Zone,1144.71,140000
2026-01-21 16:16:09.537666,Z004,East Zone,1191.42,140000
2026-01-21 16:31:09.537666,Z004,East Zone,1175.15,140000
2026-01-21 16:46:09.537666,Z004,East Zone,1111.76,140000
2026-01-21 17:01:09.537666,Z004,East Zone,915.18,140000
2026-01-21 17:16:09.537666,Z004,East Zone,1311.21,140000
2026-01-21 17:31:09.537666,Z004,East Zone,1171.61,140000
2026-01-21 17:46:09.537666,Z004,East Zone,929.77,140000
2026-01-21 18:01:09.537666,Z004,East Zone,1845.52,140000
2026-01-21 18:16:09.537666,Z004,East Zone,2008.03,140000
2026-01-21 18:31:09.537666,Z004,East Zone,2085.12,140000
2026-01-21 18:46:09.537666,Z004,East Zone,1845.19,140000
2026-01-21 19:01:09.537666,Z004,East Zone,1738.84,140000
2026-01-21 19:16:09.537666,Z004,East Zone,1969.55,140000
2026-01-21 19:31:09.537666,Z004,East Zone,2034.56,140000
2026-01-21 19:46:09.537666,Z004,East Zone,2091.45,140000
2026-01-21 20:01:09.537666,Z004,East Zone,1919.28,140000
2026-01-21 20:16:09.537666,Z004,East Zone,1878.73,140000
2026-01-21 20:31:09.537666,Z004,East Zone,1944.18,140000
2026-01-21 20:46:09.537666,Z004,East Zone,1872.51,140000
2026-01-21 21:01:09.537666,Z004,East Zone,2001.0,140000
2026-01-21 21:16:09.537666,Z004,East Zone,1988.21,140000
2026-01-21 21:31:09.537666,Z004,East Zone,1924.57,140000
2026-01-21 21:46:09.537666,Z004,East Zone,1936.68,140000
2026-01-21 22:01:09.537666,Z004,East Zone,995.11,140000
2026-01-21 22:16:09.537666,Z004,East Zone,1070.47,140000
2026-01-21 22:31:09.537666,Z004,East Zone,1321.52,140000
2026-01-21 22:46:09.537666,Z004,East Zone,1159.02,140000
2026-01-21 23:01:09.537666,Z004,East Zone,1062.63,140000
2026-01-21 23:16:09.537666,Z004,East Zone,1433.16,140000
2026-01-21 23:31:09.537666,Z004,East Zone,1031.98,140000
2026-01-21 23:46:09.537666,Z004,East Zone,1124.63,140000
2026-01-22 00:01:09.537666,Z004,East Zone,325.21,140000
2026-01-22 00:16:09.537666,Z004,East Zone,227.62,140000
2026-01-22 00:31:09.537666,Z004,East Zone,659.52,140000
2026-01-22 00:46:09.537666,Z004,East Zone,407.25,140000
2026-01-22 01:01:09.537666,Z004,East Zone,329.93,140000
2026-01-22 01:16:09.537666,Z004,East Zone,596.02,140000
2026-01-22 01:31:09.537666,Z004,East Zone,376.94,140000
2026-01-22 01:46:09.537666,Z004,East Zone,336.53,140000
2026-01-22 02:01:09.537666,Z004,East Zone,313.46,140000
2026-01-22 02:16:09.537666,Z004,East Zone,313.21,140000
2026-01-22 02:31:09.537666,Z004,East Zone,649.4,140000
2026-01-22 02:46:09.537666,Z004,East Zone,308.2,140000
2026-01-22 03:01:09.537666,Z004,East Zone,412.02,140000
2026-01-22 03:16:09.537666,Z004,East Zone,492.7,140000
2026-01-22 03:31:09.537666,Z004,East Zone,331.15,140000
2026-01-22 03:46:09.537666,Z004,East Zone,218.96,140000
2026-01-22 04:01:09.537666,Z004,East Zone,435.95,140000
2026-01-22 04:16:09.537666,Z004,East Zone,316.09,140000
2026-01-22 04:31:09.537666,Z004,East Zone,225.38,140000
2026-01-22 04:46:09.537666,Z004,East Zone,419.8,140000
2026-01-22 05:01:09.537666,Z004,East Zone,422.15,140000
2026-01-22 05:16:09.537666,Z004,East Zone,343.61,140000
2026-01-22 05:31:09.537666,Z004,East Zone,325.64,140000
2026-01-22 05:46:09.537666,Z004,East Zone,309.68,140000
2026-01-22 06:01:09.537666,Z004,East Zone,2200.96,140000
2026-01-22 06:16:09.537666,Z004,East Zone,2071.83,140000
2026-01-22 06:31:09.537666,Z004,East Zone,2046.46,140000
2026-01-22 06:46:09.537666,Z004,East Zone,2088.69,140000
2026-01-22 07:01:09.537666,Z004,East Zone,2140.94,140000
2026-01-22 07:16:09.537666,Z004,East Zone,1859.77,140000
2026-01-22 07:31:09.537666,Z004,East Zone,1942.78,140000
2026-01-22 07:46:09.537666,Z004,East Zone,2082.85,140000
2026-01-22 08:01:09.537666,Z004,East Zone,2024.42,140000
2026-01-22 08:16:09.537666,Z004,East Zone,2284.2,140000
2026-01-22 08:31:09.537666,Z004,East Zone,1902.64,140000
2026-01-22 08:46:09.537666,Z004,East Zone,2176.67,140000
2026-01-22 09:01:09.537666,Z004,East Zone,2251.93,140000
2026-01-22 09:16:09.537666,Z004,East Zone,2005.16,140000
2026-01-22 09:31:09.537666,Z004,East Zone,2199.85,140000
2026-01-22 09:46:09.537666,Z004,East Zone,2087.08,140000
2026-01-22 10:01:09.537666,Z004,East Zone,1081.65,140000
2026-01-22 10:16:09.537666,Z004,East Zone,823.16,140000
2026-01-22 10:31:09.537666,Z004,East Zone,1026.27,140000
2026-01-22 10:46:09.537666,Z004,East Zone,1134.37,140000
2026-01-22 11:01:09.537666,Z004,East Zone,1150.18,140000
2026-01-22 11:16:09.537666,Z004,East Zone,1027.84,140000
2026-01-22 11:31:09.537666,Z004,East Zone,1024.73,140000
2026-01-22 11:46:09.537666,Z004,East Zone,1053.32,140000
2026-01-22 12:01:09.537666,Z004,East Zone,1302.36,140000
2026-01-22 12:16:09.537666,Z004,East Zone,925.98,140000
2026-01-22 12:31:09.537666,Z004,East Zone,1119.8,140000
2026-01-22 12:46:09.537666,Z004,East Zone,1263.08,140000
2026-01-22 13:01:09.537666,Z004,East Zone,1068.02,140000
2026-01-22 13:16:09.537666,Z004,East Zone,1221.64,140000
2026-01-22 13:31:09.537666,Z004,East Zone,1016.39,140000
2026-01-22 13:46:09.537666,Z004,East Zone,1175.29,140000
2026-01-22 14:01:09.537666,Z004,East Zone,1106.57,140000
2026-01-22 14:16:09.537666,Z004,East Zone,969.06,140000
2026-01-22 14:31:09.537666,Z004,East Zone,1258.38,140000
2026-01-22 14:46:09.537666,Z004,East Zone,980.23,140000
2026-01-22 15:01:09.537666,Z004,East Zone,1144.08,140000
2026-01-22 15:16:09.537666,Z004,East Zone,1168.7,140000
2026-01-22 15:31:09.537666,Z004,East Zone,1047.21,140000
2026-01-22 15:46:09.537666,Z004,East Zone,1309.45,140000
2026-01-22 16:01:09.537666,Z004,East Zone,1089.74,140000
2026-01-22 16:16:09.537666,Z004,East Zone,1100.76,140000
2026-01-22 16:31:09.537666,Z004,East Zone,1087.12,140000
2026-01-22 16:46:09.537666,Z004,East Zone,894.82,140000
2026-01-22 17:01:09.537666,Z004,East Zone,1191.24,140000
2026-01-22 17:16:09.537666,Z004,East Zone,734.1,140000
2026-01-22 17:31:09.537666,Z004,East Zone,1045.66,140000
2026-01-22 17:46:09.537666,Z004,East Zone,1100.96,140000
2026-01-22 18:01:09.537666,Z004,East Zone,1937.95,140000
2026-01-22 18:16:09.537666,Z004,East Zone,2069.72,140000
2026-01-22 18:31:09.537666,Z004,East Zone,2029.46,140000
2026-01-22 18:46:09.537666,Z004,East Zone,2078.2,140000
2026-01-22 19:01:09.537666,Z004,East Zone,2270.83,140000
2026-01-22 19:16:09.537666,Z004,East Zone,1974.1,140000
2026-01-22 19:31:09.537666,Z004,East Zone,1955.04,140000
2026-01-22 19:46:09.537666,Z004,East Zone,2062.67,140000
2026-01-22 20:01:09.537666,Z004,East Zone,1921.43,140000
2026-01-22 20:16:09.537666,Z004,East Zone,2110.81,140000
2026-01-22 20:31:09.537666,Z004,East Zone,1884.18,140000
2026-01-22 20:46:09.537666,Z004,East Zone,2000.01,140000
2026-01-22 21:01:09.537666,Z004,East Zone,2060.95,140000
2026-01-22 21:16:09.537666,Z004,East Zone,1786.89,140000
2026-01-22 21:31:09.537666,Z004,East Zone,2088.06,140000
2026-01-22 21:46:09.537666,Z004,East Zone,1738.72,140000
2026-01-22 22:01:09.537666,Z004,East Zone,1020.28,140000
2026-01-22 22:16:09.537666,Z004,East Zone,853.21,140000
2026-01-22 22:31:09.537666,Z004,East Zone,1083.82,140000
2026-01-22 22:46:09.537666,Z004,East Zone,1033.99,140000
2026-01-22 23:01:09.537666,Z004,East Zone,988.51,140000
2026-01-22 23:16:09.537666,Z004,East Zone,1208.3,140000
2026-01-22 23:31:09.537666,Z004,East Zone,1081.05,140000
2026-01-22 23:46:09.537666,Z004,East Zone,933.13,140000
2026-01-23 00:01:09.537666,Z004,East Zone,555.74,140000
2026-01-23 00:16:09.537666,Z004,East Zone,423.12,140000
2026-01-23 00:31:09.537666,Z004,East Zone,481.85,140000
2026-01-23 00:46:09.537666,Z004,East Zone,309.79,140000
2026-01-23 01:01:09.537666,Z004,East Zone,391.23,140000
2026-01-23 01:16:09.537666,Z004,East Zone,555.11,140000
2026-01-23 01:31:09.537666,Z004,East Zone,428.6,140000
2026-01-23 01:46:09.537666,Z004,East Zone,458.55,140000
2026-01-23 02:01:09.537666,Z004,East Zone,503.45,140000
2026-01-23 02:16:09.537666,Z004,East Zone,543.12,140000
2026-01-23 02:31:09.537666,Z004,East Zone,417.44,140000
2026-01-23 02:46:09.537666,Z004,East Zone,486.65,140000
2026-01-23 03:01:09.537666,Z004,East Zone,463.02,140000
2026-01-23 03:16:09.537666,Z004,East Zone,824.75,140000
2026-01-23 03:31:09.537666,Z004,East Zone,510.34,140000
2026-01-23 03:46:09.537666,Z004,East Zone,476.36,140000
2026-01-23 04:01:09.537666,Z004,East Zone,388.55,140000
2026-01-23 04:16:09.537666,Z004,East Zone,365.36,140000
2026-01-23 04:31:09.537666,Z004,East Zone,227.66,140000
2026-01-23 04:46:09.537666,Z004,East Zone,453.84,140000
2026-01-23 05:01:09.537666,Z004,East Zone,532.92,140000
2026-01-23 05:16:09.537666,Z004,East Zone,456.85,140000
2026-01-23 05:31:09.537666,Z004,East Zone,393.63,140000
2026-01-23 05:46:09.537666,Z004,East Zone,469.3,140000
2026-01-23 06:01:09.537666,Z004,East Zone,2121.33,140000
2026-01-23 06:16:09.537666,Z004,East Zone,2048.23,140000
2026-01-23 06:31:09.537666,Z004,East Zone,2142.0,140000
2026-01-23 06:46:09.537666,Z004,East Zone,2311.94,140000
2026-01-23 07:01:09.537666,Z004,East Zone,2170.44,140000
2026-01-23 07:16:09.537666,Z004,East Zone,2317.55,140000
2026-01-23 07:31:09.537666,Z004,East Zone,2036.54,140000
2026-01-23 07:46:09.537666,Z004,East Zone,2043.26,140000
2026-01-23 08:01:09.537666,Z004,East Zone,2180.77,140000
2026-01-23 08:16:09.537666,Z004,East Zone,1915.3,140000
2026-01-23 08:31:09.537666,Z004,East Zone,2028.17,140000
2026-01-23 08:46:09.537666,Z004,East Zone,1924.07,140000
2026-01-23 09:01:09.537666,Z004,East Zone,1986.99,140000
2026-01-23 09:16:09.537666,Z004,East Zone,1990.03,140000
2026-01-23 09:31:09.537666,Z004,East Zone,2312.99,140000
2026-01-23 09:46:09.537666,Z004,East Zone,2325.62,140000
2026-01-23 10:01:09.537666,Z004,East Zone,1074.55,140000
2026-01-23 10:16:09.537666,Z004,East Zone,1212.24,140000
2026-01-23 10:31:09.537666,Z004,East Zone,1082.38,140000
2026-01-23 10:46:09.537666,Z004,East Zone,1184.07,140000
2026-01-23 11:01:09.537666,Z004,East Zone,1126.07,140000
2026-01-23 11:16:09.537666,Z004,East Zone,1262.74,140000
2026-01-23 11:31:09.537666,Z004,East Zone,1371.82,140000
2026-01-23 11:46:09.537666,Z004,East Zone,1044.2,140000
2026-01-23 12:01:09.537666,Z004,East Zone,877.58,140000
2026-01-23 12:16:09.537666,Z004,East Zone,967.4,140000
2026-01-23 12:31:09.537666,Z004,East Zone,1060.75,140000
2026-01-23 12:46:09.537666,Z004,East Zone,958.32,140000
2026-01-23 13:01:09.537666,Z004,East Zone,1133.68,140000
